IdExpediente,Hora,Turno,Causa_de_Accidente,CoordenadaUTM_X,CoordenadaUTM_Y,Longitud,Latitud
2017S007129,21,Tarde,Alcoholemia,431153.89,4590518.45,2.1744830000000004,41.461456
2017S001435,8,Matutino,Calle en mal estado,430790.93,4588308.6,2.170391,41.441520000000004
2017S006561,22,Noche,No hay causa mediata,430479.63,4588029.8,2.1667,41.43898
2017S006533,21,Tarde,No hay causa mediata,432017.87,4588887.2,2.185012,41.44684
2017S001386,10,Matutino,No hay causa mediata,431344.83,4588720.39,2.176975,41.445278
2017S001415,18,Tarde,No hay causa mediata,431344.83,4588720.39,2.176975,41.445278
2017S001902,18,Tarde,No hay causa mediata,431789.16,4589093.65,2.182259,41.448676
2017S003123,19,Tarde,No hay causa mediata,431181.64,4588649.25,2.175032,41.444625
2017S003200,19,Tarde,No hay causa mediata,430586.6,4587063.3,2.1680919999999997,41.430289
2017S004540,17,Tarde,No hay causa mediata,431077.82,4588171.05,2.173841,41.440311
2017S004492,14,Tarde,No hay causa mediata,431791.51,4588426.46,2.182359,41.442669
2017S006991,21,Tarde,Calle en mal estado,431230.02,4588195.16,2.17567,41.440540000000006
2017S009566,14,Tarde,No hay causa mediata,430529.61,4586772.11,2.167443,41.427663
2017S003410,0,Noche,No hay causa mediata,430609.83,4587144.22,2.168358,41.431021
2017S001593,19,Tarde,No hay causa mediata,431089.96,4587413.03,2.1740720000000002,41.433485
2017S007798,19,Tarde,No hay causa mediata,431124.46,4587087.7,2.174528,41.430552
2017S010585,8,Matutino,No hay causa mediata,431380.85,4586349.88,2.177675,41.423927
2017S003121,18,Tarde,No hay causa mediata,431667.37,4586422.68,2.181101,41.424609000000004
2017S010725,14,Tarde,No hay causa mediata,432175.8,4586026.36,2.187225,41.421085
2017S007244,1,Noche,Exceso de velocidad o inadecuada,432764.29,4588457.86,2.1940020000000002,41.44303
2017S007262,18,Tarde,No hay causa mediata,432886.1,4588370.84,2.195472,41.442257
2017S003588,17,Tarde,No hay causa mediata,432638.22,4587361.9,2.192616,41.433147999999996
2017S002292,11,Matutino,No hay causa mediata,432713.2,4587155.37,2.193536,41.431298999999996
2017S007585,15,Tarde,No hay causa mediata,432017.17,4585865.13,2.185352,41.419622
2017S004413,16,Tarde,No hay causa mediata,432472.46,4585384.16,2.19085,41.415328
2017S002113,11,Matutino,No hay causa mediata,431735.75,4586166.03,2.1819439999999997,41.422309000000006
2017S007310,8,Matutino,Alcoholemia,431979.42,4587694.67,2.184691,41.436091999999995
2017S003503,18,Tarde,No hay causa mediata,431993.54,4587752.02,2.1848520000000002,41.436615
2017S006003,16,Tarde,No hay causa mediata,432417.82,4588880.76,2.1898009999999997,41.446811
2017S003334,13,Matutino,No hay causa mediata,432985.58,4588984.61,2.196588,41.447795
2017S001901,16,Tarde,Alcoholemia,432489.83,4589197.23,2.190627,41.449672
2017S007347,12,Matutino,No hay causa mediata,433126.38,4588963.15,2.198279,41.447618
2017S006398,19,Tarde,No hay causa mediata,433268.27,4588088.54,2.200075,41.439749
2017S000651,21,Tarde,No hay causa mediata,433046.34,4587933.04,2.197435,41.438334000000005
2017S001931,13,Matutino,No hay causa mediata,432129.62,4587153.49,2.186547,41.431232
2017S003311,12,Matutino,No hay causa mediata,433797.77,4588057.57,2.20641,41.439513
2017S006331,9,Matutino,No hay causa mediata,433892.17,4588287.89,2.207522,41.441593
2017S007534,18,Tarde,No hay causa mediata,433272.08,4588446.53,2.200084,41.442972999999995
2017S005564,16,Tarde,No hay causa mediata,433599.21,4588720.08,2.203967,41.445468
2017S010681,23,Noche,No hay causa mediata,432062.64,4585277.89,2.185957,41.41433
2017S009096,19,Tarde,No hay causa mediata,430388.68,4584268.29,2.166044,41.405099
2017S008996,13,Matutino,No hay causa mediata,428832.19,4580872.8,2.14783,41.374376
2017S005636,18,Tarde,No hay causa mediata,427253.13,4582427.19,2.128763,41.38824
2017S006755,12,Matutino,No hay causa mediata,429616.72,4582576.51,2.157006,41.389792
2017S006845,13,Matutino,No hay causa mediata,434354.57,4584883.47,2.213422,41.410971999999994
2017S010069,9,Matutino,No hay causa mediata,427199.7,4583459.97,2.127993,41.397529999999996
2017S005628,23,Noche,No hay causa mediata,430159.07,4581271.39,2.1636509999999998,41.378085999999996
2017S006468,22,Noche,No hay causa mediata,426546.77,4581239.45,2.1204520000000002,41.377475
2017S006435,22,Noche,No hay causa mediata,431765.46,4584076.28,2.182539,41.403487
2017S008710,15,Tarde,No hay causa mediata,429341.45,4587321.55,2.153163,41.432503999999994
2017S008510,16,Tarde,No hay causa mediata,433092.38,4584771.43,2.198336,41.409859000000004
2017S000647,18,Tarde,No hay causa mediata,433010.79,4588182.02,2.196977,41.440574
2017S002595,19,Tarde,No hay causa mediata,428897.0,4583865.18,2.148255,41.401338
2017S000435,8,Matutino,No hay causa mediata,428335.65,4587273.68,2.1411290000000003,41.431983
2017S002211,15,Tarde,No hay causa mediata,429676.17,4581423.34,2.157858,41.379413
2017S001222,9,Matutino,No hay causa mediata,429747.47,4582517.31,2.1585799999999997,41.389272
2017S001405,12,Matutino,No hay causa mediata,429893.01,4583306.94,2.160234,41.396390999999994
2017S001179,17,Tarde,No hay causa mediata,430758.76,4582576.51,2.170664,41.389891
2017S001272,13,Matutino,No hay causa mediata,430603.74,4586335.25,2.1683790000000003,41.423734
2017S001240,15,Tarde,No hay causa mediata,426769.12,4584847.38,2.122682,41.409991999999995
2017S000381,0,Noche,No hay causa mediata,425583.66,4576680.27,2.109496,41.336326
